Date,Close
2016-02-16,21.928787231445312
2016-02-17,22.26461410522461
2016-02-18,21.84256362915039
2016-02-19,21.79263687133789
2016-02-22,21.983247756958008
2016-02-23,21.486312866210938
2016-02-24,21.806259155273438
2016-02-25,21.956016540527344
2016-02-26,21.99005889892578
2016-02-29,21.940139770507812
2016-03-01,22.811477661132812
2016-03-02,22.86139678955078
2016-03-03,23.03158187866211
2016-03-04,23.374223709106445
2016-03-07,23.115541458129883
2016-03-08,22.924922943115234
2016-03-09,22.945350646972656
2016-03-10,22.956701278686523
2016-03-11,23.20403289794922
2016-03-14,23.263032913208008
2016-03-15,23.7304744720459
2016-03-16,24.045875549316406
2016-03-17,24.00731086730957
2016-03-18,24.034536361694336
2016-03-21,24.032258987426758
2016-03-22,24.216066360473633
2016-03-23,24.082185745239258
2016-03-24,23.977806091308594
2016-03-28,23.868894577026367
2016-03-29,24.433902740478516
2016-03-30,24.86049461364746
2016-03-31,24.731151580810547
2016-04-01,24.95806312561035
2016-04-04,25.214479446411133
2016-04-05,24.917217254638672
2016-04-06,25.17816734313965
2016-04-07,24.62904167175293
2016-04-08,24.65627670288086
2016-04-11,24.73796272277832
2016-04-12,25.060184478759766
2016-04-13,25.42323875427246
2016-04-14,25.436851501464844
2016-04-15,24.926301956176758
2016-04-18,24.388519287109375
2016-04-19,24.259180068969727
2016-04-20,24.309097290039062
2016-04-21,24.045875549316406
2016-04-22,23.980072021484375
2016-04-25,23.843921661376953
2016-04-26,23.678281784057617
2016-04-27,22.19654655456543
2016-04-28,21.518081665039062
2016-04-29,21.270740509033203
2016-05-02,21.248046875
2016-05-03,21.597492218017578
2016-05-04,21.37285804748535
2016-05-05,21.286100387573242
2016-05-06,21.167388916015625
2016-05-09,21.18337059020996
2016-05-10,21.327192306518555
2016-05-11,21.11945152282715
2016-05-12,20.624053955078125
2016-05-13,20.66514778137207
2016-05-16,21.43221092224121
2016-05-17,21.34317398071289
2016-05-18,21.58745574951172
2016-05-19,21.505258560180664
2016-05-20,21.738130569458008
2016-05-23,22.014358520507812
2016-05-24,22.349958419799805
2016-05-25,22.74262237548828
2016-05-26,22.922969818115234
2016-05-27,22.90927505493164
2016-05-31,22.797409057617188
2016-06-01,22.477800369262695
2016-06-02,22.308855056762695
2016-06-03,22.35451889038086
2016-06-06,22.516603469848633
2016-06-07,22.60793113708496
2016-06-08,22.587377548217773
2016-06-09,22.74946403503418
2016-06-10,22.562267303466797
2016-06-13,22.22210121154785
2016-06-14,22.24949836730957
2016-06-15,22.176448822021484
2016-06-16,22.270050048828125
2016-06-17,21.763229370117188
2016-06-20,21.710729598999023
2016-06-21,21.895648956298828
2016-06-22,21.81346321105957
2016-06-23,21.93902587890625
2016-06-24,21.322628021240234
2016-06-27,21.012149810791016
2016-06-28,21.366008758544922
2016-06-29,21.550918579101562
2016-06-30,21.824874877929688
2016-07-01,21.891084671020508
2016-07-05,21.685619354248047
2016-07-06,21.808895111083984
2016-07-07,21.902496337890625
2016-07-08,22.071435928344727
2016-07-11,22.139923095703125
2016-07-12,22.24036979675293
2016-07-13,22.11481285095215
2016-07-14,22.55313491821289
2016-07-15,22.55084991455078
2016-07-18,22.790559768676758
2016-07-19,22.799692153930664
2016-07-20,22.820240020751953
2016-07-21,22.699241638183594
2016-07-22,22.523454666137695
2016-07-25,22.22210121154785
2016-07-26,22.069154739379883
2016-07-27,23.502838134765625
2016-07-28,23.820159912109375
2016-07-29,23.790485382080078
2016-08-01,24.210552215576172
2016-08-02,23.85212516784668
2016-08-03,24.151193618774414
2016-08-04,24.30038070678711
2016-08-05,24.6699275970459
2016-08-08,24.874208450317383
2016-08-09,24.97519874572754
2016-08-10,24.789283752441406
2016-08-11,24.77321434020996
2016-08-12,24.83060073852539
2016-08-15,25.12899398803711
2016-08-16,25.106027603149414
2016-08-17,25.06930160522461
2016-08-18,25.037172317504883
2016-08-19,25.1014461517334
2016-08-22,24.90634536743164
2016-08-23,24.984384536743164
2016-08-24,24.796165466308594
2016-08-25,24.69058609008789
2016-08-26,24.545978546142578
2016-08-29,24.51844024658203
2016-08-30,24.33022117614746
2016-08-31,24.353179931640625
2016-09-01,24.497785568237305
2016-09-02,24.727312088012695
2016-09-06,24.720426559448242
2016-09-07,24.87192153930664
2016-09-08,24.220046997070312
2016-09-09,23.67146873474121
2016-09-12,24.201684951782227
2016-09-13,24.777809143066406
2016-09-14,25.654611587524414
2016-09-15,26.52682876586914
2016-09-16,26.37763214111328
2016-09-19,26.070064544677734
2016-09-20,26.067766189575195
2016-09-21,26.063180923461914
2016-09-22,26.308773040771484
2016-09-23,25.87036895751953
2016-09-26,25.90938949584961
2016-09-27,25.957595825195312
2016-09-28,26.154987335205078
2016-09-29,25.74871826171875
2016-09-30,25.948413848876953
2016-10-03,25.826766967773438
2016-10-04,25.936931610107422
2016-10-05,25.948413848876953
2016-10-06,26.14121437072754
2016-10-07,26.180233001708984
2016-10-10,26.637004852294922
2016-10-11,26.694381713867188
2016-10-12,26.93309211730957
2016-10-13,26.8504695892334
2016-10-14,26.999664306640625
2016-10-17,26.981300354003906
2016-10-18,26.96293067932129
2016-10-19,26.882600784301758
2016-10-20,26.868825912475586
2016-10-21,26.763242721557617
2016-10-24,27.004249572753906
2016-10-25,27.141969680786133
2016-10-26,26.531415939331055
2016-10-27,26.276643753051758
2016-10-28,26.102197647094727
2016-10-31,26.060880661010742
2016-11-01,25.590341567993164
2016-11-02,25.613290786743164
2016-11-03,25.3387508392334
2016-11-04,25.110355377197266
2016-11-07,25.472564697265625
2016-11-08,25.62252426147461
2016-11-09,25.581003189086914
2016-11-10,24.868104934692383
2016-11-11,25.015762329101562
2016-11-14,24.388233184814453
2016-11-15,24.71122932434082
2016-11-16,25.37566375732422
2016-11-17,25.366439819335938
2016-11-18,25.391813278198242
2016-11-21,25.7770938873291
2016-11-22,25.793249130249023
2016-11-23,25.6617488861084
2016-11-25,25.790952682495117
2016-11-28,25.74018096923828
2016-11-29,25.714811325073242
2016-11-30,25.497943878173828
2016-12-01,25.260318756103516
2016-12-02,25.354907989501953
2016-12-05,25.17264175415039
2016-12-06,25.366439819335938
2016-12-07,25.615604400634766
2016-12-08,25.86707878112793
2016-12-09,26.289276123046875
2016-12-12,26.139314651489258
2016-12-13,26.57535743713379
2016-12-14,26.57535743713379
2016-12-15,26.720699310302734
2016-12-16,26.75530433654785
2016-12-19,26.909879684448242
2016-12-20,26.981403350830078
2016-12-21,27.00677490234375
2016-12-22,26.829133987426758
2016-12-23,26.8821964263916
2016-12-27,27.05291748046875
2016-12-28,26.93756675720215
2016-12-29,26.93065071105957
2016-12-30,26.720699310302734
2017-01-03,26.79683494567871
2017-01-04,26.7668399810791
2017-01-05,26.90296173095703
2017-01-06,27.202880859375
2017-01-09,27.452043533325195
2017-01-10,27.4797306060791
2017-01-11,27.62738609313965
2017-01-12,27.51203155517578
2017-01-13,27.463581085205078
2017-01-17,27.685062408447266
2017-01-18,27.68275260925293
2017-01-19,27.634309768676758
2017-01-20,27.685062408447266
2017-01-23,27.703516006469727
2017-01-24,27.678142547607422
2017-01-25,28.118793487548828
2017-01-26,28.132638931274414
2017-01-27,28.13494873046875
2017-01-30,28.061120986938477
2017-01-31,27.99652099609375
2017-02-01,29.703765869140625
2017-02-02,29.65300750732422
2017-02-03,29.779903411865234
2017-02-06,30.059051513671875
2017-02-07,30.345138549804688
2017-02-08,30.462791442871094
2017-02-09,30.68291473388672
2017-02-10,30.613407135009766
2017-02-13,30.884502410888672
2017-02-14,31.285369873046875
2017-02-15,31.39889144897461
2017-02-16,31.36182975769043
2017-02-17,31.44757080078125
2017-02-21,31.67462921142578
2017-02-22,31.769638061523438
2017-02-23,31.635251998901367
2017-02-24,31.665382385253906
2017-02-27,31.727935791015625
2017-02-28,31.74184226989746
2017-03-01,32.390621185302734
2017-03-02,32.19830322265625
2017-03-03,32.38829803466797
2017-03-06,32.28635025024414
2017-03-07,32.328060150146484
2017-03-08,32.20756530761719
2017-03-09,32.13341522216797
2017-03-10,32.23999786376953
2017-03-13,32.253902435302734
2017-03-14,32.20524978637695
2017-03-15,32.545860290527344
2017-03-16,32.59916305541992
2017-03-17,32.43696594238281
2017-03-20,32.77757263183594
2017-03-21,32.402198791503906
2017-03-22,32.76830291748047
2017-03-23,32.652442932128906
2017-03-24,32.58757019042969
2017-03-27,32.643184661865234
2017-03-28,33.319759368896484
2017-03-29,33.3939094543457
2017-03-30,33.34989547729492
2017-03-31,33.28733825683594
2017-04-03,33.29660415649414
2017-04-04,33.54452133178711
2017-04-05,33.37075424194336
2017-04-06,33.28733825683594
2017-04-07,33.21318435668945
2017-04-10,33.17379379272461
2017-04-11,32.81696319580078
2017-04-12,32.85634994506836
2017-04-13,32.68257141113281
2017-04-17,32.863304138183594
2017-04-18,32.71733093261719
2017-04-19,32.59682846069336
2017-04-20,33.00464630126953
2017-04-21,32.96526336669922
2017-04-24,33.28269577026367
2017-04-25,33.48891830444336
2017-04-26,33.29197311401367
2017-04-27,33.31745529174805
2017-04-28,33.285003662109375
2017-05-01,33.96393585205078
2017-05-02,34.17940902709961
2017-05-03,34.075138092041016
2017-05-04,33.95233917236328
2017-05-05,34.515384674072266
2017-05-08,35.453800201416016
2017-05-09,35.68088150024414
2017-05-10,35.5117301940918
2017-05-11,35.8188591003418
2017-05-12,36.31908416748047
2017-05-15,36.22602462768555
2017-05-16,36.172508239746094
2017-05-17,34.95800018310547
2017-05-18,35.49080276489258
2017-05-19,35.611778259277344
2017-05-22,35.82816696166992
2017-05-23,35.78396224975586
2017-05-24,35.67692565917969
2017-05-25,35.80024337768555
2017-05-26,35.73975372314453
2017-05-30,35.75370788574219
2017-05-31,35.541988372802734
2017-06-01,35.63970947265625
2017-06-02,36.167850494384766
2017-06-05,35.814205169677734
2017-06-06,35.9351921081543
2017-06-07,36.14924240112305
2017-06-08,36.060821533203125
2017-06-09,34.66251754760742
2017-06-12,33.83422088623047
2017-06-13,34.1064453125
2017-06-14,33.77371597290039
2017-06-15,33.57130432128906
2017-06-16,33.10133743286133
2017-06-19,34.04827880859375
2017-06-20,33.73883056640625
2017-06-21,33.93891143798828
2017-06-22,33.883079528808594
2017-06-23,34.03430938720703
2017-06-26,33.927284240722656
2017-06-27,33.441009521484375
2017-06-28,33.929603576660156
2017-06-29,33.429378509521484
2017-06-30,33.508480072021484
2017-07-03,33.387508392333984
2017-07-05,33.5247802734375
2017-07-06,33.20833969116211
2017-07-07,33.54572677612305
2017-07-10,33.750457763671875
2017-07-11,33.85980987548828
2017-07-12,33.908668518066406
2017-07-13,34.38098907470703
2017-07-14,34.67646408081055
2017-07-17,34.797454833984375
2017-07-18,34.91843795776367
2017-07-19,35.13715362548828
2017-07-20,34.97893142700195
2017-07-21,34.962646484375
2017-07-24,35.386104583740234
2017-07-25,35.53732681274414
2017-07-26,35.70486068725586
2017-07-27,35.03012466430664
2017-07-28,34.78350830078125
2017-07-31,34.60434341430664
2017-08-01,34.91145706176758
2017-08-02,36.561058044433594
2017-08-03,36.195770263671875
2017-08-04,36.386558532714844
2017-08-07,36.949607849121094
2017-08-08,37.2451057434082
2017-08-09,37.473106384277344
2017-08-10,36.2795295715332
2017-08-11,36.78404998779297
2017-08-14,37.33763122558594
2017-08-15,37.746395111083984
2017-08-16,37.59457015991211
2017-08-17,36.87282180786133
2017-08-18,36.788719177246094
2017-08-21,36.720985412597656
2017-08-22,37.3212890625
2017-08-23,37.36799621582031
2017-08-24,37.20216369628906
2017-08-25,37.33997344970703
2017-08-28,37.71601486206055
2017-08-29,38.05239486694336
2017-08-30,38.155155181884766
2017-08-31,38.306976318359375
2017-09-01,38.31866455078125
2017-09-05,37.85851287841797
2017-09-06,37.818817138671875
2017-09-07,37.66698455810547
2017-09-08,37.05267333984375
2017-09-11,37.723045349121094
2017-09-12,37.573543548583984
2017-09-13,37.290916442871094
2017-09-14,36.97092819213867
2017-09-15,37.34463882446289
2017-09-18,37.062007904052734
2017-09-19,37.076019287109375
2017-09-20,36.4547004699707
2017-09-21,35.828712463378906
2017-09-22,35.47834777832031
2017-09-25,35.16534423828125
2017-09-26,35.77031707763672
2017-09-27,36.02491760253906
2017-09-28,35.803009033203125
2017-09-29,35.99923324584961
2017-10-02,35.92680740356445
2017-10-03,36.08331298828125
2017-10-04,35.8497314453125
2017-10-05,36.29585266113281
2017-10-06,36.274845123291016
2017-10-09,36.40098190307617
2017-10-10,36.41498565673828
2017-10-11,36.56683349609375
2017-10-12,36.43836212158203
2017-10-13,36.66960144042969
2017-10-16,37.34463882446289
2017-10-17,37.48244857788086
2017-10-18,37.31660842895508
2017-10-19,36.433685302734375
2017-10-20,36.49675369262695
2017-10-23,36.478057861328125
2017-10-24,36.69529342651367
2017-10-25,36.53413009643555
2017-10-26,36.76769256591797
2017-10-27,38.08509826660156
2017-10-30,38.942325592041016
2017-10-31,39.48423385620117
2017-11-01,38.98203659057617
2017-11-02,39.267005920410156
2017-11-03,40.29240798950195
2017-11-06,40.701175689697266
2017-11-07,40.83198165893555
2017-11-08,41.1660041809082
2017-11-09,41.08190155029297
2017-11-10,40.945953369140625
2017-11-13,40.78185272216797
2017-11-14,40.16532897949219
2017-11-15,39.63554382324219
2017-11-16,40.10907745361328
2017-11-17,39.88637924194336
2017-11-20,39.84650802612305
2017-11-21,40.58727264404297
2017-11-22,41.013938903808594
2017-11-24,41.01628112792969
2017-11-27,40.80998229980469
2017-11-28,40.57087707519531
2017-11-29,39.72932052612305
2017-11-30,40.284881591796875
2017-12-01,40.097347259521484
2017-12-04,39.8043212890625
2017-12-05,39.76681900024414
2017-12-06,39.6191291809082
2017-12-07,39.691802978515625
2017-12-08,39.70352554321289
2017-12-11,40.47711181640625
2017-12-12,40.249717712402344
2017-12-13,40.38334655761719
2017-12-14,40.37162399291992
2017-12-15,40.78185272216797
2017-12-18,41.35616683959961
2017-12-19,40.91546630859375
2017-12-20,40.87092208862305
2017-12-21,41.02564239501953
2017-12-22,41.02564239501953
2017-12-26,39.98482894897461
2017-12-27,39.99186325073242
2017-12-28,40.104393005371094
2017-12-29,39.67070007324219
2018-01-02,40.38099670410156
2018-01-03,40.37395477294922
2018-01-04,40.56150436401367
2018-01-05,41.0233039855957
2018-01-08,40.87092208862305
2018-01-09,40.86624526977539
2018-01-10,40.856868743896484
2018-01-11,41.08894729614258
2018-01-12,41.513240814208984
2018-01-16,41.3022575378418
2018-01-17,41.98442840576172
2018-01-18,42.02192306518555
2018-01-19,41.83440017700195
2018-01-22,41.492130279541016
2018-01-23,41.501522064208984
2018-01-24,40.840450286865234
2018-01-25,40.11140441894531
2018-01-26,40.20518112182617
2018-01-29,39.37300491333008
2018-01-30,39.14091873168945
2018-01-31,39.24876022338867
2018-02-01,39.33080291748047
2018-02-02,37.62423324584961
2018-02-05,36.6842041015625
2018-02-06,38.217308044433594
2018-02-07,37.3991813659668
2018-02-08,36.37009048461914
2018-02-09,36.81496047973633
2018-02-12,38.29780960083008
2018-02-13,38.681461334228516
2018-02-14,39.3946533203125
2018-02-15,40.71744918823242
2018-02-16,40.58564758300781
2018-02-20,40.449127197265625
2018-02-21,40.265541076660156
2018-02-22,40.60211944580078
2018-02-23,41.30824661254883
2018-02-26,42.12499237060547
2018-02-27,41.988487243652344
2018-02-28,41.924930572509766
2018-03-01,41.19055938720703
2018-03-02,41.475364685058594
2018-03-05,41.61893844604492
2018-03-06,41.58363723754883
2018-03-07,41.19762420654297
2018-03-08,41.64718246459961
2018-03-09,42.36272048950195
2018-03-12,42.77227020263672
2018-03-13,42.36036682128906
2018-03-14,42.000247955322266
2018-03-15,42.0496826171875
2018-03-16,41.90138626098633
2018-03-19,41.26117706298828
2018-03-20,41.24704360961914
2018-03-21,40.3126220703125
2018-03-22,39.74301528930664
2018-03-23,38.822696685791016
2018-03-26,40.665679931640625
2018-03-27,39.62297058105469
2018-03-28,39.1851692199707
2018-03-29,39.49115753173828
2018-04-02,39.23224639892578
2018-04-03,39.634735107421875
2018-04-04,40.39263153076172
2018-04-05,40.67273712158203
2018-04-06,39.63237380981445
2018-04-09,40.02546691894531
2018-04-10,40.77865219116211
2018-04-11,40.58800506591797
2018-04-12,40.98813247680664
2018-04-13,41.127010345458984
2018-04-16,41.383567810058594
2018-04-17,41.95317077636719
2018-04-18,41.859031677246094
2018-04-19,40.67273712158203
2018-04-20,39.006290435791016
2018-04-23,38.89330291748047
2018-04-24,38.3519401550293
2018-04-25,38.51905822753906
2018-04-26,38.65323257446289
2018-04-27,38.20601272583008
2018-04-30,38.89801025390625
2018-05-01,39.801856994628906
2018-05-02,41.56011199951172
2018-05-03,41.63542556762695
2018-05-04,43.268917083740234
2018-05-07,43.581966400146484
2018-05-08,43.791439056396484
2018-05-09,44.09979248046875
2018-05-10,44.7305908203125
2018-05-11,44.56046676635742
2018-05-14,44.456504821777344
2018-05-15,44.05246353149414
2018-05-16,44.463584899902344
2018-05-17,44.18243408203125
2018-05-18,44.02174377441406
2018-05-21,44.333648681640625
2018-05-22,44.22259521484375
2018-05-23,44.506126403808594
2018-05-24,44.456504821777344
2018-05-25,44.55810546875
2018-05-29,44.39744186401367
2018-05-30,44.302921295166016
2018-05-31,44.15406799316406
2018-06-01,44.950347900390625
2018-06-04,45.32603073120117
2018-06-05,45.67572021484375
2018-06-06,45.834041595458984
2018-06-07,45.7111701965332
2018-06-08,45.29531478881836
2018-06-11,45.18425750732422
2018-06-12,45.43235397338867
2018-06-13,45.05902862548828
2018-06-14,45.08265686035156
2018-06-15,44.61953353881836
2018-06-18,44.59591293334961
2018-06-19,43.87525177001953
2018-06-20,44.066646575927734
2018-06-21,43.82090759277344
2018-06-22,43.69331359863281
2018-06-25,43.04352569580078
2018-06-26,43.57754135131836
2018-06-27,43.51374435424805
2018-06-28,43.83035659790039
2018-06-29,43.73820495605469
2018-07-02,44.227317810058594
2018-07-03,43.45703125
2018-07-05,43.80672073364258
2018-07-06,44.41398620605469
2018-07-09,45.03066635131836
2018-07-10,44.97633743286133
2018-07-11,44.39271545410156
2018-07-12,45.13699722290039
2018-07-13,45.2078857421875
2018-07-16,45.108642578125
2018-07-17,45.23624038696289
2018-07-18,44.988136291503906
2018-07-19,45.337833404541016
2018-07-20,45.23387145996094
2018-07-23,45.27404022216797
2018-07-24,45.60247802734375
2018-07-25,46.03251266479492
2018-07-26,45.88838195800781
2018-07-27,45.125186920166016
2018-07-30,44.87236404418945
2018-07-31,44.96215057373047
2018-08-01,47.610877990722656
2018-08-02,49.00257110595703
2018-08-03,49.14435958862305
2018-08-06,49.399539947509766
2018-08-07,48.93641662597656
2018-08-08,48.969486236572266
2018-08-09,49.35464859008789
2018-08-10,49.2076301574707
2018-08-13,49.52535629272461
2018-08-14,49.73401641845703
2018-08-15,49.85019302368164
2018-08-16,50.58050537109375
2018-08-17,51.59059524536133
2018-08-20,51.087928771972656
2018-08-21,50.98833084106445
2018-08-22,50.99070358276367
2018-08-23,51.095035552978516
2018-08-24,51.2538948059082
2018-08-27,51.67594909667969
2018-08-28,52.0932731628418
2018-08-29,52.870994567871094
2018-08-30,53.357059478759766
2018-08-31,53.97356414794922
2018-09-04,54.14664840698242
2018-09-05,53.79336166381836
2018-09-06,52.89945602416992
2018-09-07,52.4726448059082
2018-09-10,51.7684326171875
2018-09-11,53.07728958129883
2018-09-12,52.41812515258789
2018-09-13,53.68428421020508
2018-09-14,53.074913024902344
2018-09-17,51.66173553466797
2018-09-18,51.747093200683594
2018-09-19,51.77790832519531
2018-09-20,52.171512603759766
2018-09-21,51.60955810546875
2018-09-24,52.351722717285156
2018-09-25,52.683685302734375
2018-09-26,52.26398468017578
2018-09-27,53.33810806274414
2018-09-28,53.52542495727539
2018-10-01,53.88582229614258
2018-10-02,54.364803314208984
2018-10-03,55.02633285522461
2018-10-04,54.05892562866211
2018-10-05,53.18160629272461
2018-10-08,53.05831527709961
2018-10-09,53.79336166381836
2018-10-10,51.301326751708984
2018-10-11,50.84843063354492
2018-10-12,52.664710998535156
2018-10-15,51.53842544555664
2018-10-16,52.6741828918457
2018-10-17,52.44656753540039
2018-10-18,51.22071075439453
2018-10-19,52.000797271728516
2018-10-22,52.31851577758789
2018-10-23,52.81172561645508
2018-10-24,51.00019073486328
2018-10-25,52.116981506347656
2018-10-26,51.28710174560547
2018-10-29,50.324432373046875
2018-10-30,50.57575988769531
2018-10-31,51.89409255981445
2018-11-01,52.69078826904297
2018-11-02,49.195777893066406
2018-11-05,47.799190521240234
2018-11-06,48.316104888916016
2018-11-07,49.781436920166016
2018-11-08,49.607749938964844
2018-11-09,48.651241302490234
2018-11-12,46.200469970703125
2018-11-13,45.73887252807617
2018-11-14,44.446861267089844
2018-11-15,45.54376983642578
2018-11-16,46.048187255859375
2018-11-19,44.22321319580078
2018-11-20,42.110321044921875
2018-11-21,42.062721252441406
2018-11-23,40.994380950927734
2018-11-26,41.548770904541016
2018-11-27,41.45835876464844
2018-11-28,43.05255126953125
2018-11-29,42.7218132019043
2018-11-30,42.49100875854492
2018-12-03,43.97575378417969
2018-12-04,42.041316986083984
2018-12-06,41.57256317138672
2018-12-07,40.090213775634766
2018-12-10,40.35432052612305
2018-12-11,40.12352752685547
2018-12-12,40.23536682128906
2018-12-13,40.67554473876953
2018-12-14,39.3740234375
2018-12-17,39.007606506347656
2018-12-18,39.514408111572266
2018-12-19,38.281883239746094
2018-12-20,37.31584930419922
2018-12-21,35.86443328857422
2018-12-24,34.936466217041016
2018-12-26,37.396751403808594
2018-12-27,37.154052734375
2018-12-28,37.173091888427734
2018-12-31,37.532379150390625
2019-01-02,37.5752067565918
2019-01-03,33.83244705200195
2019-01-04,35.27671432495117
2019-01-07,35.198211669921875
2019-01-08,35.86918640136719
2019-01-09,36.47831344604492
2019-01-10,36.594905853271484
2019-01-11,36.23561096191406
2019-01-14,35.69073486328125
2019-01-15,36.42120361328125
2019-01-16,36.86616134643555
2019-01-17,37.085044860839844
2019-01-18,37.313472747802734
2019-01-22,36.47592544555664
2019-01-23,36.62345504760742
2019-01-24,36.333168029785156
2019-01-25,37.53712844848633
2019-01-28,37.189754486083984
2019-01-29,36.804290771484375
2019-01-30,39.319297790527344
2019-01-31,39.60244369506836
2019-02-01,39.6214714050293
2019-02-04,40.74692153930664
2019-02-05,41.44408416748047
2019-02-06,41.45835876464844
2019-02-07,40.67316436767578
2019-02-08,40.720970153808594
2019-02-11,40.48677062988281
2019-02-12,40.83564758300781
2019-02-13,40.6660041809082
2019-02-14,40.81414794921875
2019-02-15,40.72335433959961
2019-02-19,40.84519958496094
2019-02-20,41.10806655883789
2019-02-21,40.876285552978516
2019-02-22,41.33269119262695
2019-02-25,41.63378143310547
2019-02-26,41.657676696777344
2019-02-27,41.786705017089844
2019-02-28,41.375701904296875
2019-03-01,41.81061935424805
2019-03-04,42.02088928222656
2019-03-05,41.944419860839844
2019-03-06,41.70307159423828
2019-03-07,41.22037887573242
2019-03-08,41.318359375
2019-03-11,42.74971389770508
2019-03-12,43.23003005981445
2019-03-13,43.42118835449219
2019-03-14,43.90388107299805
2019-03-15,44.47499084472656
2019-03-18,44.929019927978516
2019-03-19,44.572975158691406
2019-03-20,44.962459564208984
2019-03-21,46.618446350097656
2019-03-22,45.653072357177734
2019-03-25,45.10107421875
2019-03-26,44.63509750366211
2019-03-27,45.03654861450195
2019-03-28,45.09629821777344
2019-03-29,45.39021682739258
2019-04-01,45.69847869873047
2019-04-02,46.36277389526367
2019-04-03,46.68058395385742
2019-04-04,46.761837005615234
2019-04-05,47.07487487792969
2019-04-08,47.81563949584961
2019-04-09,47.672271728515625
2019-04-10,47.93989181518555
2019-04-11,47.54084014892578
2019-04-12,47.52171325683594
2019-04-15,47.607749938964844
2019-04-16,47.612525939941406
2019-04-17,48.5396842956543
2019-04-18,48.7141227722168
2019-04-22,48.87423324584961
2019-04-23,49.579158782958984
2019-04-24,49.50269317626953
2019-04-25,49.053443908691406
2019-04-26,48.81926345825195
2019-04-29,48.893348693847656
2019-04-30,47.95185470581055
2019-05-01,50.30559539794922
2019-05-02,49.978206634521484
2019-05-03,50.599510192871094
2019-05-06,49.81812286376953
2019-05-07,48.47515869140625
2019-05-08,48.48472595214844
2019-05-09,47.96379089355469
2019-05-10,47.299339294433594
2019-05-13,44.550323486328125
2019-05-14,45.255558013916016
2019-05-15,45.79768371582031
2019-05-16,45.59619140625
2019-05-17,45.337120056152344
2019-05-20,43.91943359375
2019-05-21,44.761409759521484
2019-05-22,43.84507369995117
2019-05-23,43.096656799316406
2019-05-24,42.93113327026367
2019-05-28,42.75362014770508
2019-05-29,42.54972839355469
2019-05-30,42.77040481567383
2019-05-31,41.99560546875
2019-06-03,41.57102966308594
2019-06-04,43.09185028076172
2019-06-05,43.78750228881836
2019-06-06,44.43038558959961
2019-06-07,45.61298370361328
2019-06-10,46.195892333984375
2019-06-11,46.7308235168457
2019-06-12,46.582096099853516
2019-06-13,46.57249069213867
2019-06-14,46.23426818847656
2019-06-17,46.510135650634766
2019-06-18,47.60398483276367
